ID_Cliente,Churn,Genero,Idoso,Partner,Dependents,Meses_de_Contrato,PhoneService,MultipleLines,Servico_Internet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Tipo_Contrato,PaperlessBilling,Metodo_Pagamento,Cobranca_Mensal,Cobranca_Total,Contas_Diarias
7940-UQQUG,0,Female,0,1,1,64,1,1,Fiber optic,1,0,0,1,1,1,One year,1,Bank transfer (automatic),104.4,6721.6,3.4296977660972403
7941-RCJOW,0,Male,0,0,0,65,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.55,1218.65,0.6422470433639947
7943-RQCHR,1,Female,0,0,0,9,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.75,889.9,3.112680683311432
7945-HLKEA,0,Female,0,0,0,60,1,1,DSL,1,0,1,1,0,0,One year,0,Electronic check,64.75,4039.5,2.1271353482260182
7945-PRBVF,0,Male,0,0,0,35,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.45,705.45,0.704664914586071
7950-XWOVN,0,Male,0,0,0,11,0,No phone service,DSL,0,1,1,0,0,0,Month-to-month,0,Mailed check,34.7,383.55,1.1399474375821288
7951-QKZPL,1,Female,0,1,1,33,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.5,740.3,0.804862023653088
7951-VRDVK,0,Female,0,0,0,36,1,0,DSL,1,1,1,1,1,1,One year,0,Bank transfer (automatic),85.85,3003.55,2.8203022339027592
7952-OBOYL,0,Male,0,0,0,3,1,0,Fiber optic,0,0,1,1,1,0,Month-to-month,1,Mailed check,89.85,244.45,2.9517082785808144
7954-MLBUN,0,Male,0,0,0,31,1,0,Fiber optic,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),99.45,3109.9,3.2670827858081473
7956-XQWGU,0,Male,0,0,0,27,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.4,460.25,0.6373193166885676
7957-RYHQD,1,Female,1,0,0,40,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),79.2,3233.85,2.6018396846254928
7963-GQRMY,1,Female,0,1,1,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.3,134.5,1.455321944809461
7963-SHNDT,0,Female,0,0,0,52,0,No phone service,DSL,1,1,0,1,0,0,Two year,0,Mailed check,39.1,1982.1,1.2844940867279895
7964-VEXDG,0,Male,0,0,1,21,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,80.35,1747.2,2.6396189224704334
7964-YESJC,0,Female,0,1,0,24,1,1,DSL,1,1,1,0,0,0,Month-to-month,0,Mailed check,66.3,1559.45,2.1780551905387644
7964-ZRKKG,0,Male,0,1,0,67,1,1,Fiber optic,0,1,0,0,1,0,One year,1,Bank transfer (automatic),88.4,5798.3,2.9040735873850196
7966-YOTQW,0,Male,0,0,0,10,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),54.5,568.2,1.7904073587385019
7967-HYCDE,0,Male,0,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.7,553.4,2.3226018396846255
7968-BCBQB,0,Female,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.4,215.8,2.4441524310118266
7968-QUXNS,0,Male,0,0,0,6,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.95,110.15,0.6225361366622865
7969-AULMZ,1,Female,0,0,0,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,97.35,2119.5,3.198094612352168
7969-FFOWG,0,Male,0,1,1,65,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,1292.6,0.6537450722733245
7971-HLVXI,0,Male,0,1,1,72,1,1,Fiber optic,0,0,0,0,0,1,Two year,1,Credit card (automatic),84.5,6130.85,2.775952693823916
7973-DZRKH,0,Female,0,0,1,66,1,1,Fiber optic,1,0,1,1,0,0,Two year,1,Credit card (automatic),90.95,5930.05,2.98784494086728
7975-JMZNT,0,Male,0,1,0,66,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),91.7,6075.9,3.012483574244415
7975-TZMLR,0,Male,0,0,0,47,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,103.1,4889.3,3.3869908015768724
7976-CICYS,0,Male,0,0,0,4,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.7,83.75,0.6800262812089356
7977-HXJKU,0,Male,0,0,1,21,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,397.0,0.6438896189224704
7978-DKUQH,0,Female,0,1,0,25,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.6,1797.75,2.450722733245729
7979-CORPM,1,Male,0,0,0,24,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),90.55,2282.55,2.974704336399474
7979-YHUFG,0,Male,0,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.1,551.35,2.302890932982917
7980-MHFLQ,0,Female,0,1,1,72,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.9,1859.2,0.8180026281208935
7982-VCELR,0,Female,0,0,0,36,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),94.8,3565.65,3.114323258869908
7989-AWGEH,0,Male,0,1,1,49,0,No phone service,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,39.2,1838.15,1.2877792378449409
7989-CHGTL,1,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.6,19.6,0.6438896189224704
7989-VCQOH,0,Male,0,1,1,18,1,0,DSL,1,0,1,1,1,1,Month-to-month,0,Electronic check,83.25,1611.15,2.7348883048620234
7993-NQLJE,0,Male,0,1,1,15,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Mailed check,75.1,1151.55,2.4671484888304858
7993-PYKOF,1,Male,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.0,632.95,2.463863337713535
7994-UYIVZ,0,Male,0,1,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),85.65,659.45,2.813731931668857
7994-XIRTR,0,Male,1,0,0,54,1,0,DSL,0,0,1,1,0,1,One year,0,Bank transfer (automatic),65.25,3529.95,2.143561103810775
7995-ZHHNZ,0,Male,0,1,0,42,1,1,DSL,1,0,0,0,0,0,One year,0,Credit card (automatic),56.1,2386.85,1.842969776609724
7996-BPXHY,0,Female,0,1,1,13,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.0,332.5,0.8212877792378449
7996-MHXLW,0,Female,0,0,0,66,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.15,1683.6,0.826215505913272
7997-EASSD,0,Female,0,1,0,63,1,1,Fiber optic,0,0,0,1,0,0,One year,1,Credit card (automatic),81.2,4965.1,2.6675427069645203
7998-WNZEM,0,Male,0,0,0,71,1,1,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),80.6,5708.2,2.6478318002628116
7998-ZLXWN,0,Female,0,1,0,15,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.45,330.8,0.6718134034165572
8000-REIQB,1,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.95,69.95,2.29796320630749
8003-EWNDZ,0,Female,0,0,0,10,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,21.2,222.65,0.6964520367936925
8006-PYCSW,0,Female,0,0,0,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.1,39.8,0.6603153745072273
8007-YYPWD,0,Female,0,0,0,15,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.05,369.1,0.8229303547963206
8008-ESFLK,0,Female,0,1,0,53,1,0,Fiber optic,1,1,1,1,1,1,One year,0,Electronic check,110.5,5835.5,3.6300919842312744
8008-HAWED,1,Male,0,0,0,14,0,No phone service,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,50.75,712.75,1.6672141918528252
8008-OTEZX,0,Female,0,1,1,35,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,708.8,0.645532194480946
8010-EZLOU,1,Male,1,0,0,15,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.2,1217.25,2.6346911957950065
8012-SOUDQ,0,Female,1,0,0,43,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.25,3838.75,2.96484888304862
8015-IHCGW,0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,115.5,8425.15,3.7943495400788434
8016-NCFVO,0,Male,1,0,0,55,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,116.5,6382.55,3.827201051248357
8016-ZMGMO,0,Female,1,1,0,66,1,1,DSL,0,1,1,0,1,0,One year,1,Bank transfer (automatic),70.85,4738.85,2.3275295663600524
8017-LXHFA,1,Female,1,0,0,23,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.75,2293.6,3.112680683311432
8017-UVSZU,0,Female,0,1,0,40,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),56.6,2379.1,1.8593955321944808
8019-ENHXU,1,Male,0,1,0,42,1,1,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Electronic check,99.45,4138.05,3.2670827858081473
8020-BWHYL,1,Female,1,0,0,15,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),75.3,1147.45,2.473718791064389
8022-BECSI,0,Male,0,0,0,22,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.6,422.5,0.6438896189224704
8023-QHAIO,0,Female,1,1,0,56,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),76.85,4275.75,2.524638633377135
8024-XNAFQ,0,Female,1,0,0,72,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),107.4,7748.75,3.5282522996057817
8028-PNXHQ,0,Male,0,1,1,62,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.25,1424.6,0.7966491458607096
8029-GAHZZ,0,Female,1,1,0,71,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.7,7904.25,3.6038107752956634
8029-XYPWT,0,Male,1,1,0,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.05,8016.6,3.779566360052562
8033-ATFAS,0,Female,0,1,1,39,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Mailed check,59.85,2341.5,1.9661629434954007
8033-VCZGH,0,Male,0,1,0,50,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Electronic check,103.95,5231.3,3.4149145860709593
8034-RYTVV,0,Female,0,0,0,55,1,1,Fiber optic,1,0,1,0,0,0,One year,1,Credit card (automatic),84.25,4589.85,2.767739816031537
8035-BUYVG,1,Male,0,1,0,40,0,No phone service,DSL,1,1,1,0,0,0,One year,1,Electronic check,42.35,1716.45,1.3912614980289093
8035-PWSEV,0,Female,0,0,0,6,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,89.25,487.05,2.931997371879106
8039-ACLPL,0,Female,0,1,1,72,1,0,DSL,1,1,1,0,0,1,Two year,0,Credit card (automatic),68.75,4888.2,2.2585413929040734
8039-EQPIM,0,Male,0,1,0,69,0,No phone service,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),60.25,4055.5,1.9793035479632062
8040-MNRTF,0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,71.1,71.1,2.3357424441524306
8041-TMEID,0,Male,1,1,0,63,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),108.5,6991.9,3.564388961892247
8042-JVNFH,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,71.35,71.35,2.3439553219448093
8042-RNLKO,0,Male,0,0,0,66,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),25.45,1699.15,0.8360709592641261
8043-PNYSD,0,Male,0,1,1,63,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.55,1245.6,0.6422470433639947
8044-BGWPI,0,Male,0,1,1,12,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,21.15,306.05,0.6948094612352167
8046-DNVTL,0,Male,0,1,0,62,0,No phone service,DSL,1,1,0,1,0,0,Two year,1,Credit card (automatic),38.6,2345.55,1.2680683311432326
8048-DSDFQ,0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,20.2,0.6636005256241787
8049-WJCLQ,0,Male,0,1,1,10,1,0,DSL,0,0,1,0,1,0,Month-to-month,0,Mailed check,60.2,563.5,1.9776609724047307
8050-DVOJX,0,Male,1,0,0,49,1,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),81.35,4060.9,2.672470433639947
8050-WYBND,0,Female,0,0,1,22,0,No phone service,DSL,0,0,1,0,1,1,One year,1,Credit card (automatic),49.45,1031.4,1.6245072273324572
8050-XGRVL,0,Female,0,1,1,62,1,0,DSL,1,0,1,0,0,0,One year,0,Credit card (automatic),54.75,3425.35,1.7986202365308803
8051-HJRLT,1,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.55,70.55,2.3176741130091982
8053-WWDRO,1,Female,0,1,0,6,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.5,146.3,0.640604467805519
8058-DMYRU,0,Male,1,0,0,54,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,90.05,4931.8,2.958278580814717
8058-INTPH,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.65,79.65,2.616622864651774
8058-JMEQO,1,Female,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.45,762.5,2.7743101182654404
8059-UDZFY,0,Female,1,0,1,33,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,3465.05,3.460906701708278
8060-HIWJJ,0,Male,0,0,0,64,1,1,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),86.55,5632.55,2.843298291721419
8062-YBDOE,1,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.65,69.65,2.2881077529566363
8063-GBATB,1,Female,1,0,0,27,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.25,2287.25,2.800591327201051
8063-RJYNF,1,Male,0,0,0,16,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,94.25,1483.25,3.096254927726675
8064-RAVOH,0,Male,0,0,1,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,49.85,49.85,1.6376478318002627
8065-BVEPF,0,Male,1,0,0,65,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),99.1,6496.15,3.255584756898817
8065-QBYTO,0,Female,1,0,0,71,1,1,Fiber optic,1,1,0,1,1,0,One year,1,Credit card (automatic),99.65,7181.25,3.27365308804205
8065-YKXKD,1,Female,0,0,0,10,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.75,799.65,2.455650459921156
8066-POXGX,1,Female,0,0,0,13,0,No phone service,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.1,446.1,1.1530880420499343
8067-NIOYM,0,Female,0,1,1,24,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),21.1,490.65,0.6931668856767411
8069-RHUXK,0,Female,0,1,1,67,0,No phone service,DSL,1,0,0,1,0,0,Two year,0,Credit card (automatic),35.7,2545.7,1.1727989487516426
8069-YQQAJ,0,Male,0,0,0,14,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,31.1,419.7,1.0216819973718791
8070-AAWZP,0,Male,1,1,0,24,0,No phone service,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,34.25,828.2,1.1251642575558476
8071-SBTRN,0,Female,0,0,0,70,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Mailed check,111.15,7737.55,3.6514454664914586
8073-IJDCM,1,Female,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.3,20.3,0.6668856767411301
8075-GXIUB,0,Male,1,1,0,9,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.85,183.15,0.6521024967148489
8076-FEZKJ,0,Male,0,0,0,10,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.5,225.85,0.640604467805519
8079-XRJRS,1,Male,0,1,0,65,1,1,Fiber optic,1,1,1,0,0,0,One year,0,Electronic check,89.75,5769.6,2.948423127463863
8080-DDEMJ,1,Male,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.1,45.1,1.4816031537450722
8080-POTJR,0,Female,0,0,0,30,1,1,DSL,1,0,1,0,1,1,One year,1,Credit card (automatic),79.3,2427.1,2.605124835742444
8082-GHXOP,0,Male,0,0,1,13,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.0,659.35,1.445466491458607
8083-YTZES,1,Male,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.35,265.35,2.4425098554533506
8084-OIVBS,0,Female,0,0,0,11,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.0,211.95,0.657030223390276
8085-MSNLK,0,Female,0,1,0,62,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Mailed check,113.95,6891.4,3.7434296977660972
8086-OVPWV,1,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.2,181.1,2.6346911957950065
8087-LGYHQ,0,Male,0,0,0,9,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.05,811.65,3.0896846254927723
8089-UZWLX,0,Female,1,0,0,71,1,1,Fiber optic,0,0,1,0,1,1,Two year,0,Bank transfer (automatic),104.05,7413.55,3.4181997371879103
8091-TTVAX,0,Male,0,1,0,58,1,1,Fiber optic,0,0,1,0,1,1,One year,0,Credit card (automatic),100.35,5681.1,3.2966491458607092
8092-NLTGF,0,Male,0,0,0,72,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.75,1777.6,0.8130749014454665
8095-WANWK,0,Female,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.25,428.7,1.4865308804204993
8096-LOIST,0,Female,0,0,0,19,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,56.2,1093.4,1.8462549277266755
8097-OMULG,0,Male,0,1,1,59,1,0,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),76.75,4541.9,2.5213534822601837
8097-VBQTZ,0,Male,0,0,0,54,1,0,DSL,1,1,0,1,1,0,Month-to-month,1,Mailed check,69.9,3883.3,2.2963206307490145
8098-LLAZX,1,Female,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,396.1,3.135676741130092
8098-TDCBU,0,Female,0,1,0,42,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,25.25,1108.2,0.8295006570302234
8099-MZPUJ,0,Male,0,1,1,48,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),111.8,5443.65,3.6727989487516424
8100-HZZLJ,0,Female,0,0,1,43,1,0,DSL,1,1,0,0,0,1,Month-to-month,1,Electronic check,63.95,2737.05,2.100854139290407
8100-PNJMH,0,Male,0,1,1,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),88.85,6132.7,2.9188567674113006
8104-OSKWT,0,Female,0,0,0,12,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,79.8,1001.2,2.621550591327201
8106-GWQOK,0,Male,0,1,0,38,0,No phone service,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),60.0,2193.2,1.9710906701708277
8107-KNCIM,0,Male,1,1,0,14,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.1,1013.35,2.4671484888304858
8107-RZLNV,0,Male,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),106.3,7565.35,3.4921156373193165
8108-UXRQN,0,Female,0,1,1,11,0,No phone service,DSL,1,0,0,0,1,1,Month-to-month,0,Electronic check,50.55,565.35,1.6606438896189224
8109-YUOHE,0,Male,0,0,0,17,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,56.1,946.95,1.842969776609724
8111-BKVDS,0,Female,0,0,0,10,0,No phone service,DSL,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),40.7,449.3,1.3370565045992115
8111-RKSPX,1,Male,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),72.2,305.55,2.371879106438896
8111-SLLHI,1,Male,1,1,0,39,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.65,4284.8,3.4707621550591328
8118-LSUEL,1,Male,1,0,0,23,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.4,2483.5,3.495400788436268
8118-TJAFG,0,Male,0,1,1,9,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,101.5,906.85,3.3344283837056503
8120-JDCAM,0,Male,0,1,1,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.55,284.9,2.2848226018396844
8123-QBNAZ,0,Female,0,1,1,36,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Credit card (automatic),104.5,3684.95,3.4329829172141917
8124-NZVGJ,0,Female,0,0,0,6,0,No phone service,DSL,0,0,0,1,1,1,One year,1,Mailed check,49.25,255.6,1.6179369250985545
8125-QPFJD,0,Female,0,1,0,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),84.9,6065.3,2.7890932982917214
8128-YVJRG,1,Female,0,0,0,7,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,79.65,604.7,2.616622864651774
8129-GMVGI,0,Female,0,1,1,56,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.05,1090.1,0.6586727989487516
8132-YPVBX,0,Female,0,0,0,6,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Mailed check,85.95,514.6,2.823587385019711
8133-ANHHJ,0,Female,1,0,0,49,1,1,Fiber optic,1,1,1,1,0,1,One year,0,Bank transfer (automatic),103.0,5166.2,3.383705650459921
8138-EALND,0,Male,0,0,0,15,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,311.6,0.6488173455978975
8143-ETQTI,0,Female,0,1,1,23,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.65,451.55,0.645532194480946
8144-DGHXP,0,Female,0,0,0,54,1,0,DSL,1,0,1,1,1,1,Two year,0,Electronic check,80.6,4299.95,2.6478318002628116
8146-QQKZH,0,Female,0,1,0,71,1,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),81.85,5924.4,2.688896189224704
8148-BPLZQ,0,Male,0,0,0,34,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.8,1734.2,1.636005256241787
8148-NLEGT,0,Female,0,1,1,42,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,22.95,1014.25,0.7539421813403416
8148-WOCMK,0,Male,0,1,1,8,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.6,125.0,0.6438896189224704
8149-AIQCG,0,Male,0,0,0,39,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.15,2730.85,2.4030880420499345
8149-RSOUN,1,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.85,93.85,3.0831143232588696
8150-QUDFX,0,Male,0,0,0,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,51.6,0.6521024967148489
8152-UOBNY,0,Female,1,0,0,50,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,106.8,5347.95,3.5085413929040734
8152-VETUR,0,Female,0,1,0,72,1,1,Fiber optic,0,1,0,0,1,1,Two year,1,Credit card (automatic),97.7,6869.7,3.209592641261498
8155-IBNHG,1,Female,0,1,0,24,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.4,1747.85,2.4770039421813403
8158-WPEZG,0,Male,0,0,0,11,0,No phone service,DSL,0,1,0,1,0,0,Month-to-month,1,Electronic check,35.65,425.1,1.171156373193167
8160-HOWOX,0,Female,0,0,0,7,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,66.85,458.1,2.196123521681997
8161-QYMTT,0,Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.1,701.3,3.0913272010512483
8164-OCKUJ,0,Female,0,1,1,59,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.6,1286.0,0.6767411300919842
8165-CBKXO,0,Male,0,1,1,66,0,No phone service,DSL,0,1,1,0,1,1,Two year,1,Credit card (automatic),56.75,3708.4,1.864323258869908
8165-ZJRNM,0,Female,0,1,1,72,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),23.75,1679.25,0.7802233902759527
8166-ORCHU,0,Male,1,1,0,33,1,0,Fiber optic,1,1,0,1,0,1,One year,1,Electronic check,93.55,3055.5,3.0732588699080154
8166-ZZTFS,1,Female,1,1,0,66,1,1,DSL,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),80.55,5265.1,2.646189224704336
8167-GJLRN,0,Male,0,0,0,3,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,30.4,82.15,0.9986859395532194
